"","Filename","Priority","Title","Author","Origin","Call Number","Page Number","Page Sort","Genre","Luna URL","Hamnet URL"
"1717","088108.jpg",8047,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2567","2v",8117,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1145871~183586","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1718","088109.jpg",8048,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2568","1r",8118,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1145881~183587","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1719","088110.jpg",8049,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2568","1v",8119,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1145891~183588","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1720","088111.jpg",8050,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2568","2r",8120,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1145901~183589","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1721","088112.jpg",8051,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2568","2v",8121,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1145911~183590","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1722","088113.jpg",8052,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2569","1r",8122,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1145921~183591","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1723","088114.jpg",8053,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2569","1v",8123,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1145931~183592","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1724","088115.jpg",8054,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2569","2r",8124,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1145941~183593","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1725","088116.jpg",8055,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2569","2v",8125,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1145951~183594","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1726","088117.jpg",8056,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2570","1r",8126,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1145961~183595","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1727","088118.jpg",8057,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2570","1v",8127,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1145971~183596","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1728","088119.jpg",8058,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2570","2r",8128,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1145981~183597","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1729","088120.jpg",8059,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2570","2v",8129,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1145991~183598","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1730","088121.jpg",8060,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2571","1r",8130,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1146001~183599","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1731","088122.jpg",8061,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2571","1v || 2r",8131,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1146011~183600","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1732","088123.jpg",8062,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2571","2v",8132,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1146021~183601","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1733","088124.jpg",8063,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2572","1r",8133,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1146031~183602","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1734","088125.jpg",8064,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2572","1v",8134,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1146041~183603","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1735","088126.jpg",8065,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2572","2r",8135,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1146051~183604","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1736","088127.jpg",8066,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2572","2v",8136,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1146061~183605","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1737","088128.jpg",8067,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2572 (a)","1r",8137,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1146071~183606","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1738","088129.jpg",8068,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2572 (a)","1v",8138,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1146081~183607","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1739","088130.jpg",8069,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2572 (a)","2r",8139,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1146091~183608","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1740","088131.jpg",8070,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2572 (a)","2v",8140,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1146101~183609","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1741","088132.jpg",8071,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2573","1r",8141,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1146111~183610","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1742","088133.jpg",8072,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2573","1v",8142,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1146121~183611","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1743","088134.jpg",8073,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2573","2r",8143,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1146131~183612","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1744","088135.jpg",8074,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2573","2v",8144,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1146141~183613","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1745","088136.jpg",8075,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2574","1r",8145,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1146151~183614","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1746","088137.jpg",8076,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2574","1v",8146,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1146161~183615","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1747","088138.jpg",8077,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2574","2r",8147,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1146171~183616","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1748","088139.jpg",8078,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2574","2v",8148,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1146181~183617","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1749","088140.jpg",8079,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2575","1r",8149,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1146191~183618","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1750","088141.jpg",8080,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2575","1v",8150,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1146201~183619","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1751","088142.jpg",8081,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2575","2r",8151,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1146211~183620","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1752","088143.jpg",8082,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2575","2v",8152,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1146221~183621","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1753","088144.jpg",8083,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2576","1r",8153,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1146231~183622","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1754","088145.jpg",8084,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2576","1v",8154,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1146241~183623","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1755","088146.jpg",8085,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2576","2r",8155,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1146251~183624","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1756","088147.jpg",8086,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2576","2v",8156,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1146261~183625","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1757","088148.jpg",8087,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2577","1r",8157,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1146271~183626","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1758","088149.jpg",8088,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2577","1v",8158,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1146281~183627","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1759","088150.jpg",8089,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2577","2r",8159,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1146291~183628","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1760","088151.jpg",8090,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2577","2v",8160,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1146301~183629","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1761","088152.jpg",8091,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2578","1r",8161,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1146311~183630","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1762","088153.jpg",8092,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2578","1v",8162,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1146321~183631","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1763","088154.jpg",8093,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2578","2r",8163,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1146331~183632","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1764","088155.jpg",8094,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2578","2v",8164,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1146341~183633","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1765","088156.jpg",8095,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2579","1r",8165,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1146351~183634","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
"1766","088157.jpg",8096,"Newdigate family collection of newsletters from the Secretary of State [manuscript], 1673/4-1715.","England and Wales. Secretary of State.","1673/4-1715","L.c.2579","1v",8166,"Newsletters","http://luna.folger.edu/luna/servlet/detail/FOLGERCM1~6~6~1146361~183635","http://hamnet.folger.edu/cgi-bin/Pwebrecon.cgi?BBID=245155"
